OCC,DATECONST,NATLOC,DECILE,DECILE_PB,ENERGIE,ETIQUETTE,NB_LOG
LP,Après 1948,AP,D9,D6,Autres,E,176.6151848
LP,Après 1948,MA,D9,D6,Autres,E,268.8317463
LP,Après 1948,AP,D10,D6,Autres,E,133.7922941
LP,Après 1948,MA,D10,D6,Autres,E,113.8761155
LP,Après 1948,AP,D1,D7,Autres,E,388.6399664
LP,Après 1948,MA,D1,D7,Autres,E,265.3604372
LP,Après 1948,AP,D2,D7,Autres,E,355.4146511
LP,Après 1948,MA,D2,D7,Autres,E,454.071458
LP,Après 1948,AP,D3,D7,Autres,E,352.1815933
LP,Après 1948,MA,D3,D7,Autres,E,434.0748238
LP,Après 1948,AP,D4,D7,Autres,E,294.6103872
LP,Après 1948,MA,D4,D7,Autres,E,420.2612761
LP,Après 1948,AP,D5,D7,Autres,E,322.3336999
LP,Après 1948,MA,D5,D7,Autres,E,387.6504066
LP,Après 1948,AP,D6,D7,Autres,E,331.9198471
LP,Après 1948,MA,D6,D7,Autres,E,496.611083
LP,Après 1948,AP,D7,D7,Autres,E,339.458569
LP,Après 1948,MA,D7,D7,Autres,E,488.0307179
LP,Après 1948,AP,D8,D7,Autres,E,324.0509196
LP,Après 1948,MA,D8,D7,Autres,E,459.4074843
LP,Après 1948,AP,D9,D7,Autres,E,260.4755224
LP,Après 1948,MA,D9,D7,Autres,E,302.4569678
LP,Après 1948,AP,D10,D7,Autres,E,195.9423197
LP,Après 1948,MA,D10,D7,Autres,E,146.9086801
LP,Après 1948,AP,D1,D8,Autres,E,551.802229
LP,Après 1948,MA,D1,D8,Autres,E,379.9622585
LP,Après 1948,AP,D2,D8,Autres,E,523.7585759
LP,Après 1948,MA,D2,D8,Autres,E,532.8249374
LP,Après 1948,AP,D3,D8,Autres,E,458.2548264
LP,Après 1948,MA,D3,D8,Autres,E,604.4970462
LP,Après 1948,AP,D4,D8,Autres,E,469.7247882
LP,Après 1948,MA,D4,D8,Autres,E,532.4924174
LP,Après 1948,AP,D5,D8,Autres,E,498.8688118
LP,Après 1948,MA,D5,D8,Autres,E,580.6912083
LP,Après 1948,AP,D6,D8,Autres,E,453.7422125
LP,Après 1948,MA,D6,D8,Autres,E,614.9395919
LP,Après 1948,AP,D7,D8,Autres,E,420.7422121
LP,Après 1948,MA,D7,D8,Autres,E,462.7152882
LP,Après 1948,AP,D8,D8,Autres,E,472.8513339
LP,Après 1948,MA,D8,D8,Autres,E,573.8496176
LP,Après 1948,AP,D9,D8,Autres,E,415.9855801
LP,Après 1948,MA,D9,D8,Autres,E,472.4268801
LP,Après 1948,AP,D10,D8,Autres,E,326.6892864
LP,Après 1948,MA,D10,D8,Autres,E,261.553228
LP,Après 1948,AP,D1,D9,Autres,E,825.3344663
LP,Après 1948,MA,D1,D9,Autres,E,429.1796461
LP,Après 1948,AP,D2,D9,Autres,E,769.1734706
LP,Après 1948,MA,D2,D9,Autres,E,803.432415
LP,Après 1948,AP,D3,D9,Autres,E,699.2580012
LP,Après 1948,MA,D3,D9,Autres,E,675.8818341
LP,Après 1948,AP,D4,D9,Autres,E,713.7605781
LP,Après 1948,MA,D4,D9,Autres,E,754.3901246
LP,Après 1948,AP,D5,D9,Autres,E,789.380835
LP,Après 1948,MA,D5,D9,Autres,E,694.8049455
LP,Après 1948,AP,D6,D9,Autres,E,739.8926334
LP,Après 1948,MA,D6,D9,Autres,E,710.6813114
LP,Après 1948,AP,D7,D9,Autres,E,729.1352766
LP,Après 1948,MA,D7,D9,Autres,E,660.8049221
LP,Après 1948,AP,D8,D9,Autres,E,670.8389413
LP,Après 1948,MA,D8,D9,Autres,E,640.0270998
LP,Après 1948,AP,D9,D9,Autres,E,670.695066
LP,Après 1948,MA,D9,D9,Autres,E,596.2825751
LP,Après 1948,AP,D10,D9,Autres,E,581.2268187
LP,Après 1948,MA,D10,D9,Autres,E,419.2442119
LP,Après 1948,AP,D1,NC,Autres,E,8507.752727
LP,Après 1948,MA,D1,NC,Autres,E,2960.979604
LP,Après 1948,AP,D2,NC,Autres,E,6521.493594
LP,Après 1948,MA,D2,NC,Autres,E,3507.26847
LP,Après 1948,AP,D3,NC,Autres,E,4949.929283
LP,Après 1948,MA,D3,NC,Autres,E,3057.087057
LP,Après 1948,AP,D4,NC,Autres,E,4663.649035
LP,Après 1948,MA,D4,NC,Autres,E,3180.752132
LP,Après 1948,AP,D5,NC,Autres,E,4540.516307
LP,Après 1948,MA,D5,NC,Autres,E,2912.660127
LP,Après 1948,AP,D6,NC,Autres,E,4190.46661
LP,Après 1948,MA,D6,NC,Autres,E,2640.34754
LP,Après 1948,AP,D7,NC,Autres,E,3916.423938
LP,Après 1948,MA,D7,NC,Autres,E,2730.334328
LP,Après 1948,AP,D8,NC,Autres,E,3887.696059
LP,Après 1948,MA,D8,NC,Autres,E,2277.315886
LP,Après 1948,AP,D9,NC,Autres,E,3755.552
LP,Après 1948,MA,D9,NC,Autres,E,2077.493471
LP,Après 1948,AP,D10,NC,Autres,E,3934.593481
LP,Après 1948,MA,D10,NC,Autres,E,1784.334668
LP,Après 1948,AP,D1,D1,Electricité,E,1747.435641
LP,Après 1948,MA,D1,D1,Electricité,E,754.5588374
LP,Après 1948,AP,D2,D1,Electricité,E,1768.116639
LP,Après 1948,MA,D2,D1,Electricité,E,839.4237267
LP,Après 1948,AP,D3,D1,Electricité,E,1156.626368
LP,Après 1948,MA,D3,D1,Electricité,E,663.1335302
LP,Après 1948,AP,D4,D1,Electricité,E,1242.944899
LP,Après 1948,MA,D4,D1,Electricité,E,565.0678222
LP,Après 1948,AP,D5,D1,Electricité,E,1014.609992
LP,Après 1948,MA,D5,D1,Electricité,E,573.9175428
LP,Après 1948,AP,D6,D1,Electricité,E,1169.94085
LP,Après 1948,MA,D6,D1,Electricité,E,478.0233859
LP,Après 1948,AP,D7,D1,Electricité,E,764.1910084
LP,Après 1948,MA,D7,D1,Electricité,E,491.4320506
LP,Après 1948,AP,D8,D1,Electricité,E,989.916689
LP,Après 1948,MA,D8,D1,Electricité,E,326.7531984
LP,Après 1948,AP,D9,D1,Electricité,E,697.2765452
LP,Après 1948,MA,D9,D1,Electricité,E,288.6508356
LP,Après 1948,AP,D10,D1,Electricité,E,680.4093812
LP,Après 1948,MA,D10,D1,Electricité,E,306.6310472
LP,Après 1948,AP,D1,D10,Electricité,E,11932.77608
LP,Après 1948,MA,D1,D10,Electricité,E,2228.962541
LP,Après 1948,AP,D2,D10,Electricité,E,11506.93614
LP,Après 1948,MA,D2,D10,Electricité,E,3138.914676
LP,Après 1948,AP,D3,D10,Electricité,E,10048.79034
LP,Après 1948,MA,D3,D10,Electricité,E,3487.794218
LP,Après 1948,AP,D4,D10,Electricité,E,11501.12134
LP,Après 1948,MA,D4,D10,Electricité,E,3776.991073
LP,Après 1948,AP,D5,D10,Electricité,E,11712.63459
LP,Après 1948,MA,D5,D10,Electricité,E,3615.631754
LP,Après 1948,AP,D6,D10,Electricité,E,11513.53509
LP,Après 1948,MA,D6,D10,Electricité,E,3661.731884
LP,Après 1948,AP,D7,D10,Electricité,E,12140.13831
LP,Après 1948,MA,D7,D10,Electricité,E,3962.587535
LP,Après 1948,AP,D8,D10,Electricité,E,12293.60946
LP,Après 1948,MA,D8,D10,Electricité,E,3677.858623
LP,Après 1948,AP,D9,D10,Electricité,E,11986.16921
LP,Après 1948,MA,D9,D10,Electricité,E,3198.917182
LP,Après 1948,AP,D10,D10,Electricité,E,11212.74989
LP,Après 1948,MA,D10,D10,Electricité,E,3653.441043
LP,Après 1948,AP,D1,D2,Electricité,E,1555.521176
LP,Après 1948,MA,D1,D2,Electricité,E,634.1300131
LP,Après 1948,AP,D2,D2,Electricité,E,1416.673263
LP,Après 1948,MA,D2,D2,Electricité,E,873.0893287
LP,Après 1948,AP,D3,D2,Electricité,E,901.7311701
LP,Après 1948,MA,D3,D2,Electricité,E,841.9264934
LP,Après 1948,AP,D4,D2,Electricité,E,924.2137881
LP,Après 1948,MA,D4,D2,Electricité,E,699.0074184
LP,Après 1948,AP,D5,D2,Electricité,E,1038.580757
LP,Après 1948,MA,D5,D2,Electricité,E,480.0185429
LP,Après 1948,AP,D6,D2,Electricité,E,627.8907108
LP,Après 1948,MA,D6,D2,Electricité,E,503.6637896
LP,Après 1948,AP,D7,D2,Electricité,E,566.5271424
LP,Après 1948,MA,D7,D2,Electricité,E,450.8887083
LP,Après 1948,AP,D8,D2,Electricité,E,435.3148679
LP,Après 1948,MA,D8,D2,Electricité,E,391.4978637
LP,Après 1948,AP,D9,D2,Electricité,E,412.5520264
LP,Après 1948,MA,D9,D2,Electricité,E,320.3473634
LP,Après 1948,AP,D10,D2,Electricité,E,366.4291105
LP,Après 1948,MA,D10,D2,Electricité,E,226.9740151
LP,Après 1948,AP,D1,D3,Electricité,E,1571.668253
LP,Après 1948,MA,D1,D3,Electricité,E,814.6168057
LP,Après 1948,AP,D2,D3,Electricité,E,1339.674499
LP,Après 1948,MA,D2,D3,Electricité,E,672.3180502
LP,Après 1948,AP,D3,D3,Electricité,E,1149.058424
LP,Après 1948,MA,D3,D3,Electricité,E,865.8573599
LP,Après 1948,AP,D4,D3,Electricité,E,1056.707961
LP,Après 1948,MA,D4,D3,Electricité,E,982.3198005
LP,Après 1948,AP,D5,D3,Electricité,E,886.6221715
LP,Après 1948,MA,D5,D3,Electricité,E,763.5848112
LP,Après 1948,AP,D6,D3,Electricité,E,796.2278153
LP,Après 1948,MA,D6,D3,Electricité,E,721.4614464
LP,Après 1948,AP,D7,D3,Electricité,E,690.4465306
LP,Après 1948,MA,D7,D3,Electricité,E,599.6766503
LP,Après 1948,AP,D8,D3,Electricité,E,613.7388529
LP,Après 1948,MA,D8,D3,Electricité,E,538.9436419
LP,Après 1948,AP,D9,D3,Electricité,E,568.8346895
LP,Après 1948,MA,D9,D3,Electricité,E,386.2035399
LP,Après 1948,AP,D10,D3,Electricité,E,300.0959663
LP,Après 1948,MA,D10,D3,Electricité,E,219.7383545
LP,Après 1948,AP,D1,D4,Electricité,E,1682.529229
LP,Après 1948,MA,D1,D4,Electricité,E,610.9989018
LP,Après 1948,AP,D2,D4,Electricité,E,1071.43015
LP,Après 1948,MA,D2,D4,Electricité,E,915.078704
LP,Après 1948,AP,D3,D4,Electricité,E,1364.154945
LP,Après 1948,MA,D3,D4,Electricité,E,626.6217806
LP,Après 1948,AP,D4,D4,Electricité,E,1291.339431
LP,Après 1948,MA,D4,D4,Electricité,E,844.4800263
LP,Après 1948,AP,D5,D4,Electricité,E,1472.37433
LP,Après 1948,MA,D5,D4,Electricité,E,953.2184421
LP,Après 1948,AP,D6,D4,Electricité,E,1069.209843
LP,Après 1948,MA,D6,D4,Electricité,E,876.5342445
LP,Après 1948,AP,D7,D4,Electricité,E,953.2586141
LP,Après 1948,MA,D7,D4,Electricité,E,640.8315082
LP,Après 1948,AP,D8,D4,Electricité,E,774.1352865
LP,Après 1948,MA,D8,D4,Electricité,E,542.8468739
LP,Après 1948,AP,D9,D4,Electricité,E,482.929783
LP,Après 1948,MA,D9,D4,Electricité,E,345.1136176
LP,Après 1948,AP,D10,D4,Electricité,E,356.5590778
LP,Après 1948,MA,D10,D4,Electricité,E,224.5789691
LP,Après 1948,AP,D1,D5,Electricité,E,2067.084471
LP,Après 1948,MA,D1,D5,Electricité,E,789.6768549
LP,Après 1948,AP,D2,D5,Electricité,E,1812.15324
LP,Après 1948,MA,D2,D5,Electricité,E,1135.648818
LP,Après 1948,AP,D3,D5,Electricité,E,1478.383926
LP,Après 1948,MA,D3,D5,Electricité,E,961.7028394
LP,Après 1948,AP,D4,D5,Electricité,E,1620.815816
LP,Après 1948,MA,D4,D5,Electricité,E,887.4216606
LP,Après 1948,AP,D5,D5,Electricité,E,1974.014578
LP,Après 1948,MA,D5,D5,Electricité,E,1264.284757
LP,Après 1948,AP,D6,D5,Electricité,E,1636.202135
LP,Après 1948,MA,D6,D5,Electricité,E,983.8731325
LP,Après 1948,AP,D7,D5,Electricité,E,1561.175899
LP,Après 1948,MA,D7,D5,Electricité,E,1001.668874
LP,Après 1948,AP,D8,D5,Electricité,E,753.8327103
LP,Après 1948,MA,D8,D5,Electricité,E,783.9889021
LP,Après 1948,AP,D9,D5,Electricité,E,703.0467965
LP,Après 1948,MA,D9,D5,Electricité,E,511.8890837
LP,Après 1948,AP,D10,D5,Electricité,E,509.2865078
LP,Après 1948,MA,D10,D5,Electricité,E,282.7375793
LP,Après 1948,AP,D1,D6,Electricité,E,2676.800715
LP,Après 1948,MA,D1,D6,Electricité,E,896.9857819
LP,Après 1948,AP,D2,D6,Electricité,E,2356.33986
LP,Après 1948,MA,D2,D6,Electricité,E,1143.788479
LP,Après 1948,AP,D3,D6,Electricité,E,1941.288458
LP,Après 1948,MA,D3,D6,Electricité,E,1079.37483
LP,Après 1948,AP,D4,D6,Electricité,E,2223.066695
LP,Après 1948,MA,D4,D6,Electricité,E,1294.833816
LP,Après 1948,AP,D5,D6,Electricité,E,1824.329276
LP,Après 1948,MA,D5,D6,Electricité,E,1267.87005
LP,Après 1948,AP,D6,D6,Electricité,E,1979.348487
LP,Après 1948,MA,D6,D6,Electricité,E,1214.012209
LP,Après 1948,AP,D7,D6,Electricité,E,1929.231766
LP,Après 1948,MA,D7,D6,Electricité,E,1225.907309
LP,Après 1948,AP,D8,D6,Electricité,E,1278.499583
LP,Après 1948,MA,D8,D6,Electricité,E,935.6377193
LP,Après 1948,AP,D9,D6,Electricité,E,1174.120079
LP,Après 1948,MA,D9,D6,Electricité,E,769.6315731
LP,Après 1948,AP,D10,D6,Electricité,E,795.3108967
LP,Après 1948,MA,D10,D6,Electricité,E,305.0572783
LP,Après 1948,AP,D1,D7,Electricité,E,3609.937573
LP,Après 1948,MA,D1,D7,Electricité,E,770.1846574
LP,Après 1948,AP,D2,D7,Electricité,E,2848.452563
LP,Après 1948,MA,D2,D7,Electricité,E,1469.150644
LP,Après 1948,AP,D3,D7,Electricité,E,3029.900344
LP,Après 1948,MA,D3,D7,Electricité,E,1597.515194
LP,Après 1948,AP,D4,D7,Electricité,E,2719.912893
LP,Après 1948,MA,D4,D7,Electricité,E,1320.270592
LP,Après 1948,AP,D5,D7,Electricité,E,2929.957784
LP,Après 1948,MA,D5,D7,Electricité,E,1384.542584
LP,Après 1948,AP,D6,D7,Electricité,E,2466.337653
LP,Après 1948,MA,D6,D7,Electricité,E,1517.922169
LP,Après 1948,AP,D7,D7,Electricité,E,2806.056033
LP,Après 1948,MA,D7,D7,Electricité,E,1393.895261
LP,Après 1948,AP,D8,D7,Electricité,E,2081.330317
LP,Après 1948,MA,D8,D7,Electricité,E,1307.399403
LP,Après 1948,AP,D9,D7,Electricité,E,1579.03904
LP,Après 1948,MA,D9,D7,Electricité,E,1000.08204
LP,Après 1948,AP,D10,D7,Electricité,E,1101.758069
LP,Après 1948,MA,D10,D7,Electricité,E,470.8333054
LP,Après 1948,AP,D1,D8,Electricité,E,4566.519672
LP,Après 1948,MA,D1,D8,Electricité,E,1239.681232
LP,Après 1948,AP,D2,D8,Electricité,E,4360.667969
LP,Après 1948,MA,D2,D8,Electricité,E,1895.713745
LP,Après 1948,AP,D3,D8,Electricité,E,3371.448745
LP,Après 1948,MA,D3,D8,Electricité,E,1814.756087
LP,Après 1948,AP,D4,D8,Electricité,E,3861.93463
LP,Après 1948,MA,D4,D8,Electricité,E,1853.403422
LP,Après 1948,AP,D5,D8,Electricité,E,4031.300889
LP,Après 1948,MA,D5,D8,Electricité,E,1902.251952
LP,Après 1948,AP,D6,D8,Electricité,E,3799.234305
LP,Après 1948,MA,D6,D8,Electricité,E,1989.32881
LP,Après 1948,AP,D7,D8,Electricité,E,3444.998479
LP,Après 1948,MA,D7,D8,Electricité,E,1678.020851
LP,Après 1948,AP,D8,D8,Electricité,E,3244.37365
LP,Après 1948,MA,D8,D8,Electricité,E,1767.089993
LP,Après 1948,AP,D9,D8,Electricité,E,2505.041477
LP,Après 1948,MA,D9,D8,Electricité,E,1365.524544
LP,Après 1948,AP,D10,D8,Electricité,E,1660.576668
LP,Après 1948,MA,D10,D8,Electricité,E,856.7221891
LP,Après 1948,AP,D1,D9,Electricité,E,6784.811342
LP,Après 1948,MA,D1,D9,Electricité,E,1195.005566
LP,Après 1948,AP,D2,D9,Electricité,E,6513.924573
LP,Après 1948,MA,D2,D9,Electricité,E,2513.001751
LP,Après 1948,AP,D3,D9,Electricité,E,5809.47774
LP,Après 1948,MA,D3,D9,Electricité,E,2238.683655
LP,Après 1948,AP,D4,D9,Electricité,E,5843.670876
LP,Après 1948,MA,D4,D9,Electricité,E,2451.258205
LP,Après 1948,AP,D5,D9,Electricité,E,6288.124434
LP,Après 1948,MA,D5,D9,Electricité,E,2517.863782
LP,Après 1948,AP,D6,D9,Electricité,E,5920.133099
LP,Après 1948,MA,D6,D9,Electricité,E,2538.964466
LP,Après 1948,AP,D7,D9,Electricité,E,6105.355786
LP,Après 1948,MA,D7,D9,Electricité,E,2484.564293
LP,Après 1948,AP,D8,D9,Electricité,E,5301.899528
LP,Après 1948,MA,D8,D9,Electricité,E,2226.273015
LP,Après 1948,AP,D9,D9,Electricité,E,4445.540047
LP,Après 1948,MA,D9,D9,Electricité,E,1969.187709
LP,Après 1948,AP,D10,D9,Electricité,E,3173.089022
LP,Après 1948,MA,D10,D9,Electricité,E,1329.641268
LP,Après 1948,AP,D1,NC,Electricité,E,71412.67965
LP,Après 1948,MA,D1,NC,Electricité,E,9773.260989
LP,Après 1948,AP,D2,NC,Electricité,E,42401.20332
LP,Après 1948,MA,D2,NC,Electricité,E,11731.55131
LP,Après 1948,AP,D3,NC,Electricité,E,31835.5164
LP,Après 1948,MA,D3,NC,Electricité,E,10418.29362
LP,Après 1948,AP,D4,NC,Electricité,E,31240.44459
LP,Après 1948,MA,D4,NC,Electricité,E,10200.27159
LP,Après 1948,AP,D5,NC,Electricité,E,29266.21189
LP,Après 1948,MA,D5,NC,Electricité,E,9592.756537
LP,Après 1948,AP,D6,NC,Electricité,E,26059.37583
LP,Après 1948,MA,D6,NC,Electricité,E,8752.091054
LP,Après 1948,AP,D7,NC,Electricité,E,23665.12489
LP,Après 1948,MA,D7,NC,Electricité,E,8753.333542
LP,Après 1948,AP,D8,NC,Electricité,E,21108.04812
LP,Après 1948,MA,D8,NC,Electricité,E,7280.158993
LP,Après 1948,AP,D9,NC,Electricité,E,19489.04496
LP,Après 1948,MA,D9,NC,Electricité,E,6677.547967
LP,Après 1948,AP,D10,NC,Electricité,E,16542.01867
LP,Après 1948,MA,D10,NC,Electricité,E,5486.645623
LP,Après 1948,AP,D1,D1,Gaz,E,674.8519988
LP,Après 1948,MA,D1,D1,Gaz,E,294.9344893
LP,Après 1948,AP,D2,D1,Gaz,E,741.6527513
LP,Après 1948,MA,D2,D1,Gaz,E,356.2651393
LP,Après 1948,AP,D3,D1,Gaz,E,461.4049906
LP,Après 1948,MA,D3,D1,Gaz,E,179.6918017
LP,Après 1948,AP,D4,D1,Gaz,E,523.2064923
LP,Après 1948,MA,D4,D1,Gaz,E,175.076147
LP,Après 1948,AP,D5,D1,Gaz,E,402.2217274
LP,Après 1948,MA,D5,D1,Gaz,E,162.668626
LP,Après 1948,AP,D6,D1,Gaz,E,413.0255011
LP,Après 1948,MA,D6,D1,Gaz,E,139.6734987
LP,Après 1948,AP,D7,D1,Gaz,E,334.1993547
LP,Après 1948,MA,D7,D1,Gaz,E,122.9310429
LP,Après 1948,AP,D8,D1,Gaz,E,396.67845
LP,Après 1948,MA,D8,D1,Gaz,E,62.98689898
LP,Après 1948,AP,D9,D1,Gaz,E,268.0244082
LP,Après 1948,MA,D9,D1,Gaz,E,110.8983182
LP,Après 1948,AP,D10,D1,Gaz,E,288.2402272
LP,Après 1948,MA,D10,D1,Gaz,E,77.79773993
LP,Après 1948,AP,D1,D10,Gaz,E,4089.780454
LP,Après 1948,MA,D1,D10,Gaz,E,673.360764
LP,Après 1948,AP,D2,D10,Gaz,E,3855.172934
LP,Après 1948,MA,D2,D10,Gaz,E,916.6083711
LP,Après 1948,AP,D3,D10,Gaz,E,3374.105922
LP,Après 1948,MA,D3,D10,Gaz,E,835.0006616
LP,Après 1948,AP,D4,D10,Gaz,E,3538.029995
LP,Après 1948,MA,D4,D10,Gaz,E,871.2109922
LP,Après 1948,AP,D5,D10,Gaz,E,3402.182225
LP,Après 1948,MA,D5,D10,Gaz,E,732.2785482
LP,Après 1948,AP,D6,D10,Gaz,E,3354.255134
LP,Après 1948,MA,D6,D10,Gaz,E,856.0984922
LP,Après 1948,AP,D7,D10,Gaz,E,3532.803639
LP,Après 1948,MA,D7,D10,Gaz,E,869.6965742
LP,Après 1948,AP,D8,D10,Gaz,E,3938.123002
LP,Après 1948,MA,D8,D10,Gaz,E,719.2891778
LP,Après 1948,AP,D9,D10,Gaz,E,3905.178133
LP,Après 1948,MA,D9,D10,Gaz,E,720.3144559
LP,Après 1948,AP,D10,D10,Gaz,E,3920.428945
LP,Après 1948,MA,D10,D10,Gaz,E,956.0345779
LP,Après 1948,AP,D1,D2,Gaz,E,646.6836467
LP,Après 1948,MA,D1,D2,Gaz,E,206.6272704
LP,Après 1948,AP,D2,D2,Gaz,E,587.2382137
LP,Après 1948,MA,D2,D2,Gaz,E,329.912241
LP,Après 1948,AP,D3,D2,Gaz,E,319.5756836
LP,Après 1948,MA,D3,D2,Gaz,E,314.9712076
LP,Après 1948,AP,D4,D2,Gaz,E,366.349145
LP,Après 1948,MA,D4,D2,Gaz,E,237.7007693
LP,Après 1948,AP,D5,D2,Gaz,E,335.5871737
LP,Après 1948,MA,D5,D2,Gaz,E,185.8319021
LP,Après 1948,AP,D6,D2,Gaz,E,252.3623466
LP,Après 1948,MA,D6,D2,Gaz,E,162.9019528
LP,Après 1948,AP,D7,D2,Gaz,E,222.9023314
LP,Après 1948,MA,D7,D2,Gaz,E,125.3250702
LP,Après 1948,AP,D8,D2,Gaz,E,176.9942217
LP,Après 1948,MA,D8,D2,Gaz,E,105.9051299
LP,Après 1948,AP,D9,D2,Gaz,E,174.7765761
LP,Après 1948,MA,D9,D2,Gaz,E,129.5779492
LP,Après 1948,AP,D10,D2,Gaz,E,142.478817
LP,Après 1948,MA,D10,D2,Gaz,E,28.77699772
LP,Après 1948,AP,D1,D3,Gaz,E,716.4273658
LP,Après 1948,MA,D1,D3,Gaz,E,245.8961172
LP,Après 1948,AP,D2,D3,Gaz,E,637.6742023
LP,Après 1948,MA,D2,D3,Gaz,E,204.3641028
LP,Après 1948,AP,D3,D3,Gaz,E,468.6149273
LP,Après 1948,MA,D3,D3,Gaz,E,334.3458938
LP,Après 1948,AP,D4,D3,Gaz,E,464.9142208
LP,Après 1948,MA,D4,D3,Gaz,E,252.0539747
LP,Après 1948,AP,D5,D3,Gaz,E,324.3589612
LP,Après 1948,MA,D5,D3,Gaz,E,239.5410745
LP,Après 1948,AP,D6,D3,Gaz,E,278.8728253
LP,Après 1948,MA,D6,D3,Gaz,E,217.8425218
LP,Après 1948,AP,D7,D3,Gaz,E,316.1784718
LP,Après 1948,MA,D7,D3,Gaz,E,164.7735069
LP,Après 1948,AP,D8,D3,Gaz,E,200.5900631
LP,Après 1948,MA,D8,D3,Gaz,E,161.9539789
LP,Après 1948,AP,D9,D3,Gaz,E,270.4403157
LP,Après 1948,MA,D9,D3,Gaz,E,148.757865
LP,Après 1948,AP,D10,D3,Gaz,E,101.7018176
LP,Après 1948,MA,D10,D3,Gaz,E,78.18625912
LP,Après 1948,AP,D1,D4,Gaz,E,789.5974537
LP,Après 1948,MA,D1,D4,Gaz,E,219.4631832
LP,Après 1948,AP,D2,D4,Gaz,E,465.0767256
LP,Après 1948,MA,D2,D4,Gaz,E,339.5513784
LP,Après 1948,AP,D3,D4,Gaz,E,546.7268357
LP,Après 1948,MA,D3,D4,Gaz,E,285.9599572
LP,Après 1948,AP,D4,D4,Gaz,E,538.9459991
LP,Après 1948,MA,D4,D4,Gaz,E,344.9849129
LP,Après 1948,AP,D5,D4,Gaz,E,470.1190549
LP,Après 1948,MA,D5,D4,Gaz,E,301.0078372
LP,Après 1948,AP,D6,D4,Gaz,E,455.4038977
LP,Après 1948,MA,D6,D4,Gaz,E,296.9031288
LP,Après 1948,AP,D7,D4,Gaz,E,378.0221886
LP,Après 1948,MA,D7,D4,Gaz,E,254.3912643
LP,Après 1948,AP,D8,D4,Gaz,E,327.3175997
LP,Après 1948,MA,D8,D4,Gaz,E,194.3126686
LP,Après 1948,AP,D9,D4,Gaz,E,188.2656209
LP,Après 1948,MA,D9,D4,Gaz,E,114.9664252
LP,Après 1948,AP,D10,D4,Gaz,E,160.9111948
LP,Après 1948,MA,D10,D4,Gaz,E,69.28080249
LP,Après 1948,AP,D1,D5,Gaz,E,900.710526
LP,Après 1948,MA,D1,D5,Gaz,E,251.0982387
LP,Après 1948,AP,D2,D5,Gaz,E,797.6565101
LP,Après 1948,MA,D2,D5,Gaz,E,258.9215335
LP,Après 1948,AP,D3,D5,Gaz,E,637.4248912
LP,Après 1948,MA,D3,D5,Gaz,E,334.9035938
LP,Après 1948,AP,D4,D5,Gaz,E,626.7532558
LP,Après 1948,MA,D4,D5,Gaz,E,279.2651097
LP,Après 1948,AP,D5,D5,Gaz,E,739.2937264
LP,Après 1948,MA,D5,D5,Gaz,E,375.1233885
LP,Après 1948,AP,D6,D5,Gaz,E,620.875093
LP,Après 1948,MA,D6,D5,Gaz,E,340.2335795
LP,Après 1948,AP,D7,D5,Gaz,E,561.9455325
LP,Après 1948,MA,D7,D5,Gaz,E,299.8147654
LP,Après 1948,AP,D8,D5,Gaz,E,338.2521937
LP,Après 1948,MA,D8,D5,Gaz,E,258.4558105
LP,Après 1948,AP,D9,D5,Gaz,E,267.3573963
LP,Après 1948,MA,D9,D5,Gaz,E,164.8160813
LP,Après 1948,AP,D10,D5,Gaz,E,299.8777849
LP,Après 1948,MA,D10,D5,Gaz,E,81.85156463
LP,Après 1948,AP,D1,D6,Gaz,E,925.291743
LP,Après 1948,MA,D1,D6,Gaz,E,323.14491
LP,Après 1948,AP,D2,D6,Gaz,E,860.4885281
LP,Après 1948,MA,D2,D6,Gaz,E,399.8529426
LP,Après 1948,AP,D3,D6,Gaz,E,730.5470835
LP,Après 1948,MA,D3,D6,Gaz,E,364.9504584
LP,Après 1948,AP,D4,D6,Gaz,E,769.8231339
LP,Après 1948,MA,D4,D6,Gaz,E,454.642616
LP,Après 1948,AP,D5,D6,Gaz,E,651.0175538
LP,Après 1948,MA,D5,D6,Gaz,E,384.9180047
LP,Après 1948,AP,D6,D6,Gaz,E,747.4526384
LP,Après 1948,MA,D6,D6,Gaz,E,378.5590275
LP,Après 1948,AP,D7,D6,Gaz,E,684.9327599
LP,Après 1948,MA,D7,D6,Gaz,E,413.2202769
LP,Après 1948,AP,D8,D6,Gaz,E,536.7455918
LP,Après 1948,MA,D8,D6,Gaz,E,250.2949239
LP,Après 1948,AP,D9,D6,Gaz,E,454.3513477
LP,Après 1948,MA,D9,D6,Gaz,E,243.8376527
LP,Après 1948,AP,D10,D6,Gaz,E,286.8373686
LP,Après 1948,MA,D10,D6,Gaz,E,139.0301526
LP,Après 1948,AP,D1,D7,Gaz,E,1281.989609
LP,Après 1948,MA,D1,D7,Gaz,E,340.5188823
LP,Après 1948,AP,D2,D7,Gaz,E,1092.745863
LP,Après 1948,MA,D2,D7,Gaz,E,441.2724723
LP,Après 1948,AP,D3,D7,Gaz,E,1068.510156
LP,Après 1948,MA,D3,D7,Gaz,E,441.1691559
LP,Après 1948,AP,D4,D7,Gaz,E,910.2403449
LP,Après 1948,MA,D4,D7,Gaz,E,420.3732897
LP,Après 1948,AP,D5,D7,Gaz,E,917.616044
